Store,Dept,Avg_Weekly_Demand,Demand_Std,Safety_Stock,ROP
11,49,8341.744,2011.7675212669242,4694.36370631369,21377.851987563692
11,50,2449.0693,4513.986058595882,10533.171502308458,15431.310174183458
11,51,889.2768,3948.276827693249,9213.1159522499,10991.669541117088
11,52,2771.3806,1792.70855209316,4183.200033791429,9725.961264260179
11,54,465.32404,1851.758970898821,4320.991373970411,5251.639445259473
11,55,12601.654,5586.375182451569,13035.540453420346,38238.84904717035
11,56,3619.5518,3643.2357093846804,8501.317029370735,15740.420544995735
11,58,3527.5735,2473.9762728091064,5772.905816693199,12828.052789349449
11,59,1144.1298,2451.199245593797,5719.756708375788,8008.016229860163
11,60,494.65033,2353.004909377273,5490.624901033495,6479.9255602131825
11,67,10102.287,3698.575738455521,8630.450351800007,28835.024570550006
11,71,9877.447,2396.325918774305,5591.712413424703,25346.606944674702
11,72,68452.71,12016.691703535478,28040.377830293608,164945.7997052936
11,74,23646.686,2954.809317008697,6894.906827061134,54188.27792081113
11,77,1978.7838,3831.854555200347,8941.450123659,12899.017750612125
11,78,3760.1072,8810.65584150019,20559.24582434465,28079.4601798134
11,79,31433.357,3428.2547293131506,7999.669150216196,70866.3839939662
11,80,13924.696,1726.5392988999963,4028.7972325829414,31878.18981070794
11,81,13421.52,1467.0075129176187,3423.1921694376774,30266.231231937676
11,82,22882.057,7314.831778064161,17068.811606576463,62832.92488782646
11,83,3543.9197,1618.3085452612904,3776.2459231411044,10864.085278609855
11,85,2138.458,1728.4803636310849,4033.326614695388,8310.242630320388
11,87,15145.537,2443.4566058586156,5701.689627274384,35992.76384602438
11,90,48652.766,4058.560094192166,9470.4567027061,106775.9879527061
11,91,42154.582,3062.1893779838633,7145.47308568436,91454.63714818435
11,92,76748.63,7516.0609815285015,17538.37036990639,171035.6359949064
11,93,32724.07,3880.6154447418044,9055.231337308795,74503.3719623088
11,94,37522.203,3938.729839455602,9190.83850984483,84235.24475984483
11,95,77149.836,6866.564576187209,16022.801438415116,170322.4733134151
11,96,22013.672,2502.5571162297133,5839.597853735848,49866.941603735846
11,97,17044.883,1454.0502127111108,3392.9569264594356,37482.72255145943
11,98,9781.242,2456.7248839800177,5732.650522407615,25295.134897407617
11,99,783.4202,1687.9185481761954,3938.677549969602,5505.518004071164
12,1,16465.658,6578.289432901793,15350.125119821796,48281.441526071794
12,2,73829.9,6544.668169018375,15271.671501664507,162931.4683766645
12,3,16507.686,10412.39115084494,24296.818890726547,57312.18998447654
12,4,26816.111,2303.136909639513,5374.260298463523,59006.48295471352
12,5,27033.58,11647.43745495209,27178.74062588126,81245.90078213126
12,6,6576.653,2370.6289204026816,5531.749691469146,18685.055355531644
12,7,30928.734,12928.7116937376,30168.533045137316,92026.00179513732
12,8,42094.98,3434.4204521351066,8014.056570796659,92204.01750829666
12,9,19743.018,4281.140925670613,9989.838473197913,49475.87362944792
12,10,18304.543,2447.2125999022114,5710.45406050685,42319.53999800685
12,11,18129.707,3533.182610712037,8244.513364576074,44503.92742707607
12,12,5058.412,1215.1995231262313,2835.6102168808156,12952.434435630816
12,13,46644.453,3427.8917765593487,7998.822217249767,101287.72846724976
12,14,19814.973,4118.0074751773,9609.174335226715,49239.119647726715
12,16,7768.783,3705.012356943982,8645.46989451764,24183.036300767642
12,17,11782.008,1943.0117354663546,4533.925354441895,28097.940979441897
12,18,9340.106,15301.653426643761,35705.67957444238,54385.89246506738
12,19,3131.4307,1201.3882572292443,2803.382285631467,9066.243613756467
12,20,6735.446,1452.6419722228375,3389.670864343397,16860.562465905896
12,21,4385.527,1100.3956008385308,2567.7207314245425,11338.774442362042
12,22,10202.471,2186.2425314890893,5101.4928338034515,25506.43424005345
12,23,38317.008,6611.158458455953,15426.823425660923,92060.83905066093
12,24,11066.846,3956.710346403709,9232.79516653902,31366.48657278902
12,25,20419.115,2899.816707471821,6766.584191569526,47604.81466031953
12,26,13828.626,3098.1411750456696,7229.3648920285705,34886.61684515357
12,27,2185.023,1308.8344018171435,3054.1027472179644,7424.148645655465
12,28,1047.2703,1284.3584412549658,2996.989258842382,5091.529786186132
12,29,7101.3486,1972.928653468041,4603.735057892836,18806.432323517838
12,30,6117.5264,1411.3474937959706,3293.31216546344,15528.36489983844
12,31,3658.5186,2062.1802248608064,4811.999349391989,12129.03645876699
12,32,9359.86,2933.907618336524,6846.133708592077,25565.854411717075
12,33,10861.796,3401.2001030176366,7936.5384681533105,29660.13026502831
12,34,23311.703,3816.615795002539,8905.89120243894,55529.29745243894
12,35,3123.358,1217.9136107793058,2841.943411168754,9088.659231481255
12,36,2647.8086,2168.1022889684223,5059.163441757635,10354.780629257635
12,38,51273.797,6996.00439610709,16324.843094004127,118872.43684400413
12,40,47925.184,4618.399598602069,10776.815525522481,106627.18271302248
12,41,930.5954,1378.3899745642916,3216.407363842079,5077.598159740517
12,42,6166.7046,1241.5679706356957,2897.1397334237186,15230.548913111219
12,44,6912.6055,1555.8343246274303,3630.4653044445995,17455.6762419446
12,45,304.11343,1748.3606303812023,4079.716270417046,4687.943138092827
12,46,32547.287,4859.788766247345,11340.08565276742,76434.65987151742
12,47,592.9518,1841.8857579187988,4297.952701664512,5483.856266117637
12,49,377.16284,2090.2557164575383,4877.512172019533,5631.837855613283
12,51,1833.7161,4937.750415312881,11522.005448165617,15189.437577071867
12,52,3987.5708,1300.2550449546497,3034.083226546192,11009.224828108692
12,54,311.71698,1358.2317408047359,3169.369085341265,3792.8030453022025
12,55,14030.216,5286.716543021732,12336.301288679839,40396.73292930484
12,56,1174.1685,1607.8749442703095,3751.899612098477,6100.2365261609775
12,58,2747.1875,1827.975517949765,4265.493819131392,9759.868819131392
12,59,1292.1016,2132.920261527772,4977.067856166357,7561.270981166357
12,60,593.45966,1301.0098189095659,3035.8444556260797,4222.763767149518
12,67,6285.715,2123.72337356108,4955.6073560710565,17527.037043571057
12,71,7799.925,2022.910594175586,4720.365536289694,20320.215145664693
12,72,55956.883,13080.611114059868,30522.983108692315,142436.7487336923
12,74,17996.588,2669.78385280636,6229.81347985169,42222.98926110169
12,77,1961.9225,3084.6799616715916,7197.953791671198,11121.798762374323
12,78,864.91656,2625.3080812275007,6126.031384901371,7855.8645147841835
12,79,43159.863,3789.8366786018405,8843.40340959525,95163.12997209525
12,80,235.59608,1335.788116554366,3116.9979569651955,3588.1901261546486
12,81,7486.667,1053.1662576369595,2457.513308223444,17430.847292598442
12,82,15193.493,2552.827268516982,5956.900860128754,36343.88718825376
12,83,363.35742,1317.4128566638592,3074.120163078875,3800.835006828875
12,85,2461.381,1215.251936371113,2835.73252069172,7758.494727722969
12,87,11572.479,1605.1506954821486,3745.54270728571,26890.49973853571
12,90,11249.26,1726.4532740605102,4028.5964977166823,26527.11602896668
12,91,6949.595,1182.1921951355987,2758.589188892434,16657.779618579934
12,92,24855.088,3561.6681898197785,8310.983106881336,58021.15888813134
12,93,727.8319,1292.6560883947855,3016.3514232918988,4472.015241651274
12,94,598.5941,1665.5149559511617,3886.399834418245,5083.5880668401205
12,95,43191.113,5364.53486079405,12517.886627331043,98900.11318983104
12,96,726.5639,2120.0310817678724,4946.991569006238,6400.1193766234255
12,97,2566.0037,1164.7769650069804,2717.951578736862,7849.958902955612
12,98,915.9461,1295.6234742372906,3023.2756768422855,4855.1678887563485
12,99,5414.0767,,,
13,1,41921.684,14255.664162503348,33264.91343875974,117108.28062625974
13,2,75668.695,5699.672002048235,13299.913186518463,164637.30381151848
13,3,24822.318,13773.442233156033,32139.67153104119,81784.30824979118
13,4,42645.586,3829.0946443612106,8935.010003148582,94226.18187814858
13,5,52290.457,15068.726995169169,35162.156839038595,139743.0709015386
13,6,7763.9424,3656.015085007496,8531.137093806072,24059.02185943107
13,7,52690.195,16234.206689427101,37881.74820301712,143262.1388280171
13,8,36234.598,2995.8675586360423,6990.714278619497,79459.9095911195
13,9,41143.395,14899.31766768222,34766.84824097309,117053.6373034731
13,10,29524.107,4218.526966433734,9843.731781125907,68891.94662487591
13,11,21709.78,3772.8661589271355,8803.803510105847,52223.36210385585
13,12,8194.848,1734.8333360174352,4048.1509732171494,20437.84628571715
13,13,47711.754,3385.2880844664537,7899.4085306276165,103322.91634312761
13,14,26193.066,9687.025682512292,22604.213113787864,74990.34592628786
13,16,22195.188,17800.32009046569,41536.19924275612,85926.57424275612
13,17,18199.44,3409.6417308008695,7956.236604577574,44355.11551082757
13,18,16264.895,20793.338311128682,48520.26472690691,81050.05378940691
13,19,4246.695,1855.8440767566167,4330.523773948321,12823.91342238582
13,20,9059.009,1804.8942713475178,4211.634829362122,22329.652407487123
13,21,9315.371,2266.315028999108,5288.338193523846,23919.080381023847
13,22,16862.742,3709.9985068918736,8657.104837970193,42382.5892129702
13,23,29829.479,8144.104779723522,19003.880664239714,78662.83769548971
13,24,10532.303,4313.006692158481,10064.195721783133,31128.801190533133
13,25,15474.85,3361.033928707295,7842.812613197073,38792.51183194707
13,26,13268.359,3745.292463714143,8739.46160544317,35276.18035544317
13,27,2873.275,2012.0566658632574,4695.038411459566,10441.588216147065
13,28,1653.2104,1843.456447128782,4301.617830136513,7608.038728574013
13,29,6346.629,2281.690422548293,5324.21594216258,18017.47375466258
13,30,4744.5317,1644.070089159005,3836.359259008004,13325.422735570504
13,31,4161.866,2406.1312544815764,5614.592697347097,13938.325119222096
13,32,10230.992,2904.8673275870847,6778.369573087437,27240.35394808744
13,33,11071.635,4274.827429918484,9975.106231522148,32118.37576277215
13,34,19557.625,3239.7553867088855,7559.8149109807455,46675.06491098074
13,35,3901.6106,1744.4914051054332,4070.687617496611,11873.908808902861
13,36,2713.985,2476.7197133326063,5779.30750450643,11207.277719350179
13,37,3764.9844,1655.4495609529133,3862.912714524923,11392.881464524922
13,38,82430.15,8578.729498410761,20018.056747561353,184878.35362256135
13,40,77460.516,5934.105667206005,13846.952979944332,168767.98422994433
13,41,2954.194,2714.0640035638235,6333.139102931155,12241.527286524906
13,42,8312.824,1483.6329132188007,3461.98674930427,20087.63518680427
13,43,6688.12,,,
13,44,10454.004,2845.5209312470706,6639.887583427109,27547.89539592711
13,45,409.13843,2350.611654615797,5485.04035501937,6303.31721048812
13,46,41308.207,5516.922475740491,12873.475869792705,95489.8899322927
13,47,2836.7612,6904.909537318049,16112.277579146956,21785.800040084454
13,48,1568.3246,1926.7852544105072,4496.061633636926,7632.710803558801
13,49,9491.45,1984.0269997661476,4629.632520453084,23612.532911078084
13,50,2437.6604,1777.675841777716,4148.121920159339,9023.44272094059
13,51,586.4457,2959.311391325794,6905.412203081917,8078.303560503792
13,52,4837.0063,1961.567972367341,4577.225449563668,14251.238144876168
13,54,376.31445,1893.7613904113634,4419.002019660162,5171.630925910162
13,55,19795.545,12352.67345387983,28824.37524457088,68415.46508832088
13,56,6974.1865,7835.472988377938,18283.703076824007,32232.076123699007
13,58,7682.4204,2617.8065012219736,6108.526805199349,21473.367625511848
13,59,1493.7539,2830.8774200893176,6605.717647495017,9593.225459995017
13,60,1199.2544,1837.2196817230956,4287.064635070112,6685.573424132612
13,67,16323.022,4895.754608018713,11424.010231772556,44070.055153647554
13,71,9931.996,2233.0193213878547,5210.644245423984,25074.636432923984
13,72,72155.88,12215.211668383952,28503.614714332998,172815.380339333
13,74,30055.283,3374.0971834997126,7873.295096155756,67983.86150240575
13,77,9365.618,,,
13,78,1521.4519,3691.536419409958,8614.024436034231,11656.928244627981
13,79,53489.492,4066.6966192885084,9489.44289654013,116468.42727154013
13,80,19318.592,1763.3765921428146,4114.75530209637,42751.93889584637
13,81,33421.383,3037.5534586440804,7087.986341118805,73930.75196611881
13,82,31638.926,9146.886300890124,21343.823589335752,84621.67515183575
13,83,5266.3306,1623.68108201331,3788.7824818005442,14321.443614613045
13,85,4982.7236,2236.581362645744,5218.956099067439,15184.40336469244
13,87,15769.993,2885.914428276968,6734.14388512385,38274.13021324885
13,90,104632.95,7372.864179192576,17204.227450985712,226470.13370098572
13,91,80513.266,6166.406024027448,14389.014799959972,175415.54604995996
13,92,105723.086,7113.2017942019975,16598.31764127421,228044.48951627422
13,93,49921.984,5355.834566011221,12497.584903781486,112341.55365378149
13,94,74948.19,9348.058349775078,21813.2489851765,171709.6239851765
13,95,105715.7,7118.716027033494,16611.18484098725,228042.59109098726
13,96,9413.774,1766.6874431136853,4122.481015167272,22950.029843292272
13,97,27757.762,2784.6107432361982,6497.756560373851,62013.27999787385
13,98,15512.971,2292.887051873667,5350.342743486514,36376.284149736515
13,99,1119.5477,2307.282565809004,5383.933989710244,7623.029448694619
14,1,27367.635,14115.004519799959,32936.69086101675,87671.96039226674
14,2,77039.336,7925.917312957427,18494.750601082986,172573.42247608298
14,3,18951.537,12337.955399411143,28790.03136537263,66693.10558412263
14,4,52711.52,5763.554911365735,13448.98091317355,118872.01997567355
14,5,32080.646,15864.015526579446,37017.924753786916,101179.21772253691
14,6,6968.3374,4012.2083222489623,9362.297050244628,23298.971854932126
14,7,45262.137,19170.189954874244,44732.72533529518,135256.9987727952
14,8,53093.023,5269.406590280749,12295.909338294783,118481.95621329479
14,9,22197.492,6699.84393885454,15633.766770783592,60028.75114578359
14,10,20616.016,2794.172010711358,6520.0673226996505,47752.09857269965
14,11,20773.223,5491.8674663581305,12815.011198570739,54361.45651107074
14,12,5758.2905,1924.590912012617,4490.941240150608,16007.522294838109
14,13,59725.98,6282.769899760793,14660.544362493423,134112.5052999934
14,14,24863.08,8848.139208758515,20646.711476805875,70372.87163305588
14,16,28828.324,26206.751949677717,61152.20765441993,118808.85609191994
14,17,23463.525,4710.99693707183,10992.887005163402,57919.9377864134
14,18,13658.186,20438.720152779497,47692.78014205495,75009.15123580495
14,19,1312.9316,2283.065328665015,5327.424220110055,7953.287501360055
14,20,11732.578,2321.704553930381,5417.587012186341,28882.74326218634
14,21,8925.442,2446.4176538493953,5708.599091749591,23559.48385737459
14,22,18896.037,4427.91249926758,10332.322950618172,48124.397169368174
14,23,35215.035,9065.060238771935,21152.88637011059,91582.95668261059
14,24,9315.433,3280.2058804090348,7654.204211693219,26285.06944606822
14,25,14503.964,3084.116949557529,7196.640029714844,36204.56776408984
14,26,12373.202,3758.704102176413,8770.757025104698,33517.1613219797
14,27,2809.5203,2038.3510459518575,4756.395095203126,10375.435622546876
14,28,1490.609,2055.3616081199216,4796.0884319438765,7777.3064495220015
14,29,9959.373,2948.075471578282,6879.193719429016,26797.939813179015
14,30,6958.004,2127.662371644559,4964.798820515555,18880.806633015556
14,31,4010.8528,2629.750481497131,6136.397514374193,14158.103080780442
14,32,12547.91,4848.558208673479,11313.879681491366,36409.699993991366
14,33,9659.829,3206.9804738144903,7483.336212551341,26802.99441567634
14,34,24666.16,5062.64490406978,11813.440789943957,61145.761102443954
14,35,4286.989,1991.3702205553914,4646.767576465304,13220.745115527803
14,36,3665.6135,3277.999853330195,7649.056552560353,14980.283603341602
14,38,100062.26,9738.455196869136,22724.221436358883,222848.73706135887
14,40,72363.73,6390.015398557976,14910.796626682453,159638.24975168245
14,41,4169.362,2700.3522133763545,6301.143293512727,14639.866926325227
14,42,8197.917,1827.5113245487842,4264.41064593606,20660.24463031106
14,43,9507.166,,,
14,44,5639.883,2208.0170496517335,5152.30263498804,16432.06825998804
14,45,1656.9958,5993.777912815389,13986.195323357111,17300.18702257586
14,46,32621.717,5408.974414418338,12621.584209409148,77865.01780315915
14,47,594.2861,2301.659996253669,5370.81399141135,6559.386134966037
14,49,12176.798,2256.552973127703,5265.558901037371,29619.15460416237
14,50,2466.5254,1976.8173729576872,4612.809199632999,9545.859980882999
14,51,405.4713,2530.7698904542417,5905.431018837669,6716.373645790794
14,52,2646.4927,2011.2105263979638,4693.063985312228,9986.049336874728
14,54,447.21582,2153.6921874413924,5025.538156083382,5919.969796708382
14,55,15829.699,11148.192355450989,26013.7759612877,57673.1743987877
14,56,6285.4253,6717.227226138439,15674.329843832194,28245.180429769694
14,58,8299.587,3432.367180718928,8009.2653597280705,24608.43918785307
14,59,1441.6307,3005.2981415535014,7012.720094753371,9895.981569362746
14,60,647.6988,2063.2713894739823,4814.545530053302,6109.943113061115
14,67,14370.304,5109.825927950511,11923.535462310942,40664.142884185945
14,71,10080.9,2795.083182624054,6522.193498966022,26683.994280216022
14,72,82682.79,13315.465605307669,31071.004879758657,196436.58300475866
14,74,26312.846,3641.9008617779155,8498.202226048574,61123.893632298576
14,77,2635.974,4591.461997960184,10713.957917249334,15985.906159436834
14,78,2059.8513,3906.217890109123,9114.973424331618,13234.676061050368
14,79,37932.55,4327.914589986567,10098.982591419803,85964.0841539198
14,80,35709.8,3673.2138981677213,8571.269705272125,79990.87126777212
14,81,40315.457,5362.366429449278,12512.82669605324,93143.74075855323
14,82,26059.309,9242.07785975259,21565.948558720862,73684.56574622086
14,83,11302.84,2393.2118526286135,5584.445888372054,28190.125575872054
14,85,2651.9653,2066.563792715375,4822.228196225987,10126.158860288488
14,87,17822.541,2413.0971337258143,5630.847244833837,41275.929276083836
14,90,101788.26,9137.812541305299,21322.650403455904,224899.1660284559
14,91,90088.74,10414.86946674578,24302.60192285859,204480.0862978586
14,92,105615.97,6956.222604560694,16232.014177922447,227463.95167792245
14,93,61732.133,7751.532204786464,18087.83125574838,141552.09688074837
14,94,64465.09,9823.376874205955,22922.382126277065,151852.56181377708
14,95,105602.086,6954.277355571861,16227.47503204382,227431.64690704382
14,96,1161.4698,2873.9595828864253,6706.247822719674,9029.187519985298
14,97,26005.459,3371.3680669034757,7866.926832544657,59877.84480129466
14,98,18214.965,2579.649782792303,6019.489919846178,42449.41960734618
14,99,1064.2401,2148.6239742264374,5013.711721905162,7142.191946514537
15,1,13172.655,5942.960070983116,13867.614309493056,40212.92485636806
15,2,26307.791,3274.7738663416612,7641.528865550835,60257.110896800834
15,3,10365.501,6399.476667133925,14932.8740463391,35663.8759994641
15,4,13298.513,1494.669976523349,3487.741210917473,30084.766601542473
15,5,15922.454,10025.318769564234,23393.603922201626,55238.512125326626
15,6,4196.7935,2243.7935593111883,5235.785416526416,13629.372330588916
15,7,21298.764,13181.153657251542,30757.59434518461,73355.12168893461
15,8,20533.238,2150.7810004753765,5018.7450399349755,46085.22160243498
15,9,15989.35,5772.108081962956,13468.939329442352,45447.63854819235
15,10,11665.513,2249.318771643893,5248.678236382654,28579.703627007653
15,11,13970.762,5529.448735353204,12902.705300072379,40844.22873757238
15,12,3806.8684,1152.0372459612379,2688.2240510355973,10301.960867441847
15,13,19044.307,1986.1482718052173,4634.582407736857,42723.19568898686
15,14,12775.904,4329.459803627985,10102.588273865758,35654.39686761576
15,16,14279.988,13015.98992555198,30372.19264270485,58932.169205204846
15,17,11310.294,2046.8198848029,4776.156727358276,27396.744617983277
15,18,6457.1,10930.367330900313,25505.4916397804,38419.691835092905
15,19,1283.6125,1034.550004200003,2414.073167373098,4981.298265029348
15,20,4604.561,999.0458688186242,2331.2259582415822,11540.348028554083
15,21,3214.121,1043.5864671228635,2435.159323268393,8863.401510768394
15,22,8640.666,1874.7967557170605,4374.74894773644,21656.08097898644
15,23,21294.967,6053.787098028611,14126.223899289682,56716.15749303968
15,24,4942.2627,1983.452062050196,4628.290930672643,14512.816321297643
15,25,9098.55,2057.5688717513685,4801.238976513363,22998.338585888363
15,26,5099.9194,1619.543983931019,3779.128760442752,13978.967627630253
15,27,1720.0743,1113.956600973686,2599.364679436834,6039.513361077459
15,28,850.41113,1071.6916354618945,2500.7413951608237,4201.563660785823
15,29,4806.6064,1280.9090049997844,2988.9401636102607,12602.153054235261
15,30,3577.1587,1046.702577695729,2442.430618894494,9596.748001706994
15,31,2496.327,1236.2413574085638,2884.7103351226306,7877.364143716381
15,32,5119.2725,1726.7179109723954,4029.2140153480054,14267.758937223005
15,33,4400.5815,1653.8215509363013,3859.1138306803896,12660.27691661789
15,34,13908.5625,3301.0364119111014,7702.811264959962,35519.936264959964
15,35,2791.1072,1100.216231335949,2567.3021812322177,8149.516536700968
15,36,1536.1453,1254.868134249392,2928.1750318347645,6000.465559178514
15,37,6829.344,,,
15,38,52189.273,5089.922818835025,11877.092505017497,116255.6393800175
15,40,30767.38,2914.360485948751,6800.521406040397,68335.2831247904
15,41,1329.7292,1310.8304769238212,3058.7604934221395,5718.21898951589
15,42,3697.0652,1035.112162057465,2415.3849359623564,9809.515307056106
15,43,4048.75,5852.68768617594,13656.967998504637,21754.46799850464
15,44,3520.8198,1187.6053914531897,2771.2206247118406,9812.860273149341
15,45,488.40134,1774.2026024598788,4140.017281614062,5116.819954953906
15,46,12393.273,1920.1665913247225,4480.617298520779,29267.164173520778
15,47,626.2902,1799.7385653095791,4199.6042348480605,5452.184679183998
15,48,4605.335,4811.935878375802,11228.42321777344,20439.093139648438
15,49,9799.279,1687.1620170544265,3936.912220624543,23535.470814374545
15,50,2419.5662,1077.225759480085,2513.6550100107497,7352.7873342295
15,51,393.68134,1509.1856710884103,3521.6128929174124,4308.9755638158495
15,52,1728.8666,1030.1559154401323,2403.8197705076054,5861.55292480448
15,54,278.0546,1212.3903218639928,2829.0550795154018,3385.164271409933
15,55,6575.2856,4685.191731261909,10932.671786303641,24083.24307536614
15,56,3864.9739,4238.229670902955,9889.70710372098,17619.654857627233
15,58,1068.9401,1257.7911384410206,2934.9957229163774,5072.875849869502
15,59,478.63998,1124.1968540422793,2623.259822310201,3580.5397905719196
15,60,267.48837,794.2535909958674,1853.3529305773166,2388.329676182785
15,67,6267.866,2113.033097230364,4930.662105346572,17466.39452722157
15,71,4484.4644,1380.5622463413147,3221.4762565856527,12190.404967523153
15,72,38584.777,13244.508950206387,30905.43090418363,108074.98559168362
15,74,14207.648,1874.36221078726,4373.734957836686,32789.031832836685
15,77,1689.3942,2652.690257488933,6189.926389211115,9568.71471928924
15,78,889.12427,2406.2088299272536,5614.77371595528,7393.02225111153
15,79,8556.098,1162.4321465847604,2712.4800566137524,19824.675369113753
15,80,227.0529,1107.0215163017892,2583.181989618151,3037.2877940615103
15,81,4563.602,934.6118164901233,2180.8721656169027,11308.076267179404
15,82,10346.708,4047.048792800198,9443.595629100108,30137.011644725106
15,83,508.54266,1080.360438917305,2520.969635197534,3538.0549623459715
15,85,3359.5378,1875.0401687348542,4375.316940421626,11094.392624015376
15,87,9300.255,1446.984089167424,3376.468463673774,21976.978229298773
15,90,5497.9175,991.1633333799055,2312.8324371780996,13308.6673981156
15,91,3571.9727,879.571735046337,2052.4387566912314,9196.384069191232
15,92,18426.625,2778.246460191241,6482.905808968869,43336.15580896887
15,93,583.81903,1065.7830983739468,2486.9541052429495,3654.592166766387
15,94,502.73828,1433.663891809464,3345.386417474537,4350.862979974538
15,95,27341.344,3704.0543237703896,8643.2343697306,63325.9218697306
15,96,2932.325,1348.6464063017133,3147.002163752071,9011.652066095821
15,97,2238.2134,1105.1212706656117,2578.747856919789,7055.174614732288
15,98,445.80612,1144.2911427745591,2670.1488881350624,3561.761131787406
15,99,5590.8174,,,
16,1,11221.635,2705.476799791829,6313.101271869749,28756.37080311975
16,2,23513.639,3247.1202083252765,7577.000371494438,54604.27771524444
16,3,7671.6094,2441.107833698441,5696.208879292043,21039.427629292044
16,4,14401.136,1948.5863767008332,4546.933514286516,33349.20499866152
16,5,12990.701,5406.370546487259,12615.508207593595,38596.91055134359
16,6,5128.232,1792.0033255225862,4181.554421173354,14438.018288360854
16,7,11100.167,4818.120065995713,11242.853725080597,33443.1877094556
16,8,14122.16,1531.8774746449646,3574.563135885647,31818.883448385648
16,9,26822.111,16193.064622800457,37785.745149814815,91429.96780606481
16,10,12544.079,2323.479866400241,5421.729619290679,30509.88782241568
16,11,11969.28,3303.885934952624,7709.460491277129,31648.02103815213
16,12,4249.0293,1168.1518468632478,2725.8267048295534,11223.885298579553
16,13,14638.592,2069.882592771856,4829.972458109609,34107.15605185961
16,14,8643.794,2322.438890609725,5419.300551856947,22706.888442481948
16,16,9908.893,9643.70411440977,22503.124297684,42320.909453934
16,17,7289.3276,1792.1483844044521,4181.892909166182,18760.54818260368
16,18,3570.3384,5299.891950647735,12367.045474934743,19507.72223274724
16,19,1098.2913,743.7200683308649,1735.4353619502147,3932.0178814814644
16,20,3438.5967,806.4615062082195,1881.8395193589718,8759.032878733971
16,21,3695.8523,759.8075453504763,1772.9747234562892,9164.67931330004
16,22,6404.553,1667.9603500818923,3892.10604516754,16701.21249048004
16,23,11153.334,2534.0893934801315,5913.176921066931,28219.84488981693
16,24,2340.5579,889.4505481551937,2075.490496631077,6756.606219287327
16,25,5038.977,1200.1311274754487,2800.448833218124,12878.402934780624
16,26,2117.371,768.9365988871323,1794.276935139518,6029.019122639518
16,27,863.72687,642.3433331836122,1498.877578255537,3226.331313607099
16,28,389.93472,684.736383948919,1597.799743370939,2377.66918917172
16,29,1747.2306,667.9130566330748,1558.54331024133,5053.004491881955
16,30,1446.2751,653.37069654174,1524.6094055056994,4417.159698474449
16,31,1270.7747,756.9518657467388,1766.311131094383,4307.860447500633
16,32,4581.727,1261.4324461067165,2943.4925409476186,12106.946642510118
16,33,2285.6313,754.366678429304,1760.2787196011573,6331.541414913658
16,34,4995.5664,1162.5762694564753,2712.8163604714673,12703.949172971468
16,35,701.6288,721.6491986795455,1683.9340386796775,3087.1916070390525
16,36,1934.4818,1064.434636646906,2483.8075340194578,6352.771157066332
16,38,51929.977,6372.46768356955,14869.849869415726,118729.80299441573
16,40,31690.92,4413.571418578257,10298.858721781791,73680.69856553178
16,41,1645.7335,887.7820731771556,2071.597189726081,5363.064230741706
16,42,3801.213,694.2468050631005,1619.9918581348047,9222.417639384805
16,44,4011.629,1021.5577512040264,2383.7563637251556,10407.014176225155
16,45,219.52623,974.9744547118404,2275.056459754316,2714.108919471113
16,46,14007.601,2910.7670904471483,6792.13638876239,34807.33756063739
16,47,515.1703,1756.1340170649864,4097.85509805878,5128.195674230655
16,48,901.58075,1277.7826238989044,2981.644902196142,4784.806401219579
16,49,217.62813,826.6244154872608,1928.8887079618473,2364.1449640653627
16,51,175.44673,565.0176636233437,1318.4418107462118,1669.3352738809774
16,52,1767.7263,682.0909893594137,1591.6268410755329,5127.079477794283
16,54,216.77753,726.2281818205366,1694.6188777784587,2128.173931489396
16,55,6968.791,3205.3000113339144,7479.414933380043,21416.996964630045
16,56,5921.004,9319.908537924684,21747.562739776324,33589.570552276324
16,58,1008.6328,1633.8612748888256,3812.537477073555,5829.803102073554
16,59,237.32881,741.1470090924715,1729.4312507518678,2204.0888740428836
16,60,227.75221,681.1234938388915,1589.3692363525477,2044.8736614013758
16,67,3519.5764,1225.046295194147,2858.5871905774866,9897.740022608737
16,71,2338.897,670.2236939210877,1563.935072315544,6241.729017628044
16,72,31223.695,10068.404595838078,23494.142645974785,85941.53327097479
16,74,9874.875,1663.4462943086517,3881.5727109894274,23631.32271098943
16,77,2994.6016,5525.344731486324,12893.128802490233,18882.33192749023
16,78,2982.126,4565.561429921841,10653.5201751709,16617.7721282959
16,79,5634.4736,828.223456846107,1932.6199948230321,13201.567260448031
16,80,455.7448,754.9700455206599,1761.6866479752377,2673.1762719986755
16,81,3921.1177,773.33168930684,1804.532669330539,9646.76802089304
16,82,9364.3955,2079.667103787386,4852.80414860554,23581.59516423054
16,83,416.34982,838.7062030492544,1957.0809838778525,2789.780629873946
16,85,2782.9114,1254.075512834169,2926.325487508626,8492.148241414876
16,87,9218.283,2167.486902160786,5057.727465948019,23494.293872198017
16,90,7021.487,1936.1469379345956,4517.906676317503,18560.880309130003
16,91,3437.4282,2556.9748795358173,5966.579112923326,12841.435558235826
16,92,20436.234,4850.625729508752,11318.704142900822,52191.172892900824
16,93,1167.3427,792.2494551756971,1848.6763750820744,4183.36167781645
16,94,817.26227,1022.2134791707635,2385.2864737084037,4019.811009841216
16,95,27282.086,5340.941281179481,12462.832132875888,67027.00400787589
